Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Month,Order Year,YearMonth,Month,OrderMonth,CohortMonth,CohortIndex
9260,CA-2014-168368,2014-02-11,2014-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,-0.44622619155234194,2,-0.8717537112056045,-0.4568291535692752,2,2014,2014-02,2,2014-02-01,2014-02-01,1
9261,CA-2017-167976,2017-11-11,2017-11-14,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,57401,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,-0.6799997862330212,3,-0.8717537112056045,-0.32009528158973233,11,2017,2017-11,11,2017-11-01,2014-11-01,37
9262,CA-2017-111388,2017-09-02,2017-09-02,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",0.4484406400314759,3,0.39669937352076207,-0.6365170509635644,9,2017,2017-09,9,2017-09-01,2015-12-01,22
9263,CA-2015-124499,2015-10-09,2015-10-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1.479236454346481,3,-0.8717537112056045,0.6453884354960999,10,2015,2015-10,10,2015-10-01,2015-07-01,4
9264,CA-2015-124499,2015-10-09,2015-10-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,0.767962815791936,5,-0.23752716884242125,1.2858731443392575,10,2015,2015-10,10,2015-10-01,2015-07-01,4
9265,US-2017-128118,2017-11-24,2017-12-01,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",-0.7619153334618541,3,2.299379000610312,-0.8088859758473899,11,2017,2017-11,11,2017-11-01,2015-10-01,26
9266,US-2017-128118,2017-11-24,2017-12-01,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",-0.4468897151865091,7,0.39669937352076207,0.2798027062002654,11,2017,2017-11,11,2017-11-01,2015-10-01,26
9267,CA-2014-125759,2014-02-08,2014-02-09,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",-0.7448118269275632,2,-0.8717537112056045,-0.35730740688389706,2,2014,2014-02,2,2014-02-01,2014-02-01,1
9268,CA-2015-151869,2015-09-25,2015-09-25,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,-0.2233414936537988,1,-0.23752716884242125,-0.31301371782613263,9,2015,2015-09,9,2015-09-01,2014-06-01,16
9269,CA-2015-151869,2015-09-25,2015-09-25,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,-0.7123465633986702,3,-0.8717537112056045,-0.2187149635717619,9,2015,2015-09,9,2015-09-01,2014-06-01,16
9270,US-2017-102183,2017-08-21,2017-08-28,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,-0.6409703781804029,7,0.39669937352076207,-0.16405668693662165,8,2017,2017-08,8,2017-08-01,2014-11-01,34
9271,US-2017-102183,2017-08-21,2017-08-28,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2.124750161300531,6,0.39669937352076207,1.8568369411052081,8,2017,2017-08,8,2017-08-01,2014-11-01,34
9272,CA-2016-100510,2016-05-12,2016-05-17,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,-0.7717082313839819,3,-0.8717537112056045,-0.39542846852319813,5,2016,2016-05,5,2016-05-01,2014-07-01,23
9273,CA-2016-100510,2016-05-12,2016-05-17,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,2.124750161300531,4,-0.8717537112056045,1.8568369411052081,5,2016,2016-05,5,2016-05-01,2014-07-01,23
9274,CA-2017-146983,2017-09-02,2017-09-06,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,2.124750161300531,3,-0.8717537112056045,1.8568369411052081,9,2017,2017-09,9,2017-09-01,2014-11-01,35
9275,US-2014-134054,2014-10-10,2014-10-10,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",0.6846669024313087,7,-0.8717537112056045,1.8568369411052081,10,2014,2014-10,10,2014-10-01,2014-10-01,1
9276,CA-2016-113236,2016-05-26,2016-05-29,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,0.26317536246294576,6,0.39669937352076207,-0.07513015346842998,5,2016,2016-05,5,2016-05-01,2014-12-01,18
9277,CA-2016-113236,2016-05-26,2016-05-29,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,-0.5471765730363453,2,0.39669937352076207,-0.13864716791512308,5,2016,2016-05,5,2016-05-01,2014-12-01,18
9278,CA-2017-122539,2017-12-01,2017-12-05,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,-0.7366599651363667,4,0.39669937352076207,-0.3692999401540544,12,2017,2017-12,12,2017-12-01,2014-12-01,37
9279,CA-2017-122539,2017-12-01,2017-12-05,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",-0.7836694297534774,7,2.299379000610312,-0.7349060187710488,12,2017,2017-12,12,2017-12-01,2014-12-01,37
9280,CA-2017-122539,2017-12-01,2017-12-05,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1.5325671664426659,2,1.0309259158839452,-1.5114802044236897,12,2017,2017-12,12,2017-12-01,2014-12-01,37
9281,CA-2016-166772,2016-09-20,2016-09-24,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Seattle,Washington,98105,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0.1398073610531519,2,-0.8717537112056045,0.8445641994543949,9,2016,2016-09,9,2016-09-01,2015-04-01,18
9282,US-2017-152898,2017-09-11,2017-09-15,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,-0.42880869615545397,5,-0.8717537112056045,0.14590417296898373,9,2017,2017-09,9,2017-09-01,2014-03-01,43
9283,CA-2016-160486,2016-12-30,2017-01-04,Standard Class,EH-14185,Evan Henry,Consumer,United States,West Palm Beach,Florida,33407,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,-0.4031919444220719,4,0.39669937352076207,0.31237518627000277,12,2016,2016-12,12,2016-12-01,2014-05-01,32
9284,CA-2017-102218,2017-09-02,2017-09-04,Second Class,LW-17215,Luke Weiss,Consumer,United States,Fort Collins,Colorado,80525,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,-0.7617790741441234,2,0.39669937352076207,-0.4110770964950607,9,2017,2017-09,9,2017-09-01,2014-09-01,37
9285,CA-2014-161032,2014-11-18,2014-11-23,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,1.496831679288235,3,-0.8717537112056045,0.9209894666234348,11,2014,2014-11,11,2014-11-01,2014-11-01,1
9286,CA-2015-102778,2015-11-21,2015-11-24,First Class,JH-15820,John Huston,Consumer,United States,Monroe,North Carolina,28110,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",-0.7233894924530235,1,0.39669937352076207,-0.3831374785426975,11,2015,2015-11,11,2015-11-01,2014-05-01,19
9287,CA-2017-154011,2017-06-19,2017-06-26,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,-0.7902631958680135,3,2.299379000610312,-0.9187316114678243,6,2017,2017-06,6,2017-06-01,2014-02-01,41
9288,CA-2017-154011,2017-06-19,2017-06-26,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1.8792167950678709,3,1.0309259158839452,-1.8922202427648809,6,2017,2017-06,6,2017-06-01,2014-02-01,41
9289,US-2017-165456,2017-11-30,2017-12-03,First Class,TB-21625,Trudy Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,2.124750161300531,6,1.0309259158839452,-1.0678921355689328,11,2017,2017-11,11,2017-11-01,2014-08-01,40
9290,CA-2014-111857,2014-04-23,2014-04-26,Second Class,NM-18445,Nathan Mautz,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,-0.5413114980557606,1,-0.8717537112056045,0.23468486963553034,4,2014,2014-04,4,2014-04-01,2014-02-01,3
9291,CA-2014-163650,2014-09-23,2014-09-25,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,OFF-AR-10002375,Office Supplies,Art,Newell 351,-0.7727746086531792,3,-0.8717537112056045,-0.44817390896932,9,2014,2014-09,9,2014-09-01,2014-09-01,1
9292,CA-2014-163650,2014-09-23,2014-09-25,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,-0.6266809227731602,3,-0.8717537112056045,-0.018416595396153056,9,2014,2014-09,9,2014-09-01,2014-09-01,1
9293,CA-2017-124114,2017-03-02,2017-03-02,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,76706,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,-0.8277759784711067,1,2.299379000610312,-0.5770122443388724,3,2017,2017-03,3,2017-03-01,2014-04-01,36
9294,US-2017-116505,2017-11-17,2017-11-21,Second Class,TB-21625,Trudy Brown,Consumer,United States,Hagerstown,Maryland,21740,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",-0.5715847638646372,6,-0.8717537112056045,0.15322992858650056,11,2017,2017-11,11,2017-11-01,2014-08-01,40
9295,CA-2017-161340,2017-05-28,2017-06-01,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),-0.7488877578231614,3,0.39669937352076207,-0.37440761976515646,5,2017,2017-05,5,2017-05-01,2014-10-01,32
9296,CA-2017-161340,2017-05-28,2017-06-01,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",-0.1440859652797966,4,2.299379000610312,-1.8922202427648809,5,2017,2017-05,5,2017-05-01,2014-10-01,32
9297,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",-0.5856609438180405,2,0.39669937352076207,-0.2639718538310887,4,2015,2015-04,4,2015-04-01,2015-04-01,1
9298,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,0.6190136085577332,4,0.39669937352076207,0.285188493200551,4,2015,2015-04,4,2015-04-01,2015-04-01,1
9299,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",-0.3905849953728959,3,0.39669937352076207,-0.32430759106980456,4,2015,2015-04,4,2015-04-01,2015-04-01,1
9300,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",-0.8055242394538581,2,2.299379000610312,-0.778945341314316,4,2015,2015-04,4,2015-04-01,2015-04-01,1
9301,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",-0.4952440000264407,1,1.0309259158839452,-1.2315752918710636,4,2015,2015-04,4,2015-04-01,2015-04-01,1
9302,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,-0.2506762976542208,2,0.39669937352076207,-0.3372904579697373,4,2015,2015-04,4,2015-04-01,2015-04-01,1
9303,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,-0.7844336667964021,3,0.39669937352076207,-0.5149196823733632,4,2015,2015-04,4,2015-04-01,2015-04-01,1
9304,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,-0.7389349033106541,3,0.39669937352076207,-0.3603462388437559,4,2015,2015-04,4,2015-04-01,2015-04-01,1
9305,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,-0.8223256057618766,1,2.299379000610312,-0.6225472419873829,4,2015,2015-04,4,2015-04-01,2015-04-01,1
9306,CA-2015-137603,2015-09-19,2015-09-24,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Santa Fe,New Mexico,87505,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,-0.7813056268067569,5,-0.8717537112056045,-0.4708837513836225,9,2015,2015-09,9,2015-09-01,2014-04-01,18
9307,CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,-0.7922063722252174,2,-0.8717537112056045,-0.48043436611460755,3,2014,2014-03,3,2014-03-01,2014-03-01,1
9308,CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",-0.7429160451156571,2,-0.8717537112056045,-0.4187894892146132,3,2014,2014-03,3,2014-03-01,2014-03-01,1
9309,CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,-0.5616319093521299,4,-0.8717537112056045,-0.00508779003650423,3,2014,2014-03,3,2014-03-01,2014-03-01,1
9310,CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",-0.6803552453227536,6,-0.8717537112056045,-0.20845890570723818,3,2014,2014-03,3,2014-03-01,2014-03-01,1
9311,US-2016-102141,2016-08-26,2016-08-31,Standard Class,KD-16615,Ken Dana,Corporate,United States,New York City,New York,10024,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,0.03795648320849303,8,0.39669937352076207,1.009732856201189,8,2016,2016-08,8,2016-08-01,2015-09-01,12
9312,CA-2017-148642,2017-03-06,2017-03-12,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,-0.8018748594659388,2,0.39669937352076207,-0.48645776517789924,3,2017,2017-03,3,2017-03-01,2016-02-01,14
9313,CA-2017-148642,2017-03-06,2017-03-12,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,-0.4549467878871103,4,0.39669937352076207,-0.3834630676812538,3,2017,2017-03,3,2017-03-01,2016-02-01,14
9314,CA-2015-111948,2015-11-11,2015-11-11,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",1.647190874245043,7,-0.8717537112056045,1.8568369411052081,11,2015,2015-11,11,2015-11-01,2015-01-01,11
9315,CA-2015-111948,2015-11-11,2015-11-11,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",-0.09729570043468747,2,-0.23752716884242125,1.0419797471323695,11,2015,2015-11,11,2015-11-01,2015-01-01,11
9316,CA-2016-161907,2016-04-05,2016-04-09,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,-0.1273675394260491,3,1.6651524582471287,-1.484951472738404,4,2016,2016-04,4,2016-04-01,2015-05-01,12
9317,CA-2016-161907,2016-04-05,2016-04-09,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,2.124750161300531,4,0.39669937352076207,-1.8922202427648809,4,2016,2016-04,4,2016-04-01,2015-05-01,12
9318,CA-2017-124940,2017-02-21,2017-02-26,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,-0.5472713621269406,1,0.39669937352076207,-0.6464983929924312,2,2017,2017-02,2,2017-02-01,2015-03-01,24
9319,US-2017-108343,2017-07-20,2017-07-25,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,-0.7519210087222113,2,-0.8717537112056045,-0.3274617358495688,7,2017,2017-07,7,2017-07-01,2014-06-01,38
9320,US-2017-108343,2017-07-20,2017-07-25,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,0.13912014014633597,2,-0.23752716884242125,0.319022631182194,7,2017,2017-07,7,2017-07-01,2014-06-01,38
9321,US-2017-108343,2017-07-20,2017-07-25,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,0.2585306970237755,4,-0.8717537112056045,0.5154614114445,7,2017,2017-07,7,2017-07-01,2014-06-01,38
9322,US-2016-111563,2016-11-04,2016-11-08,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",-0.7636748559560296,3,2.299379000610312,-0.7378668449997952,11,2016,2016-11,11,2016-11-01,2014-11-01,25
9323,US-2016-111563,2016-11-04,2016-11-08,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",-0.43940137702947973,4,2.299379000610312,-1.8922202427648809,11,2016,2016-11,11,2016-11-01,2014-11-01,25
9324,CA-2017-121853,2017-09-23,2017-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,0.4191982055828232,8,-0.8717537112056045,1.8568369411052081,9,2017,2017-09,9,2017-09-01,2014-06-01,40
9325,CA-2017-121853,2017-09-23,2017-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2.124750161300531,2,0.39669937352076207,1.4723950220897026,9,2017,2017-09,9,2017-09-01,2014-06-01,40
9326,CA-2017-121853,2017-09-23,2017-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,-0.3988316462546878,3,0.39669937352076207,0.25924989182889846,9,2017,2017-09,9,2017-09-01,2014-06-01,40
9327,US-2017-130687,2017-09-07,2017-09-10,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,-0.3514371009570336,4,-0.8717537112056045,0.6357394657128429,9,2017,2017-09,9,2017-09-01,2016-06-01,16
9328,US-2017-130687,2017-09-07,2017-09-10,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,1.8687129789662782,2,0.39669937352076207,0.6142234501399135,9,2017,2017-09,9,2017-09-01,2016-06-01,16
9329,US-2017-130687,2017-09-07,2017-09-10,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,-0.6771561135151618,1,-0.8717537112056045,-0.29824011066414013,9,2017,2017-09,9,2017-09-01,2016-06-01,16
9330,CA-2015-164497,2015-11-28,2015-11-30,First Class,AJ-10945,Ashley Jarboe,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",-0.5628167729845712,4,-0.8717537112056045,-0.022818831873716455,11,2015,2015-11,11,2015-11-01,2014-03-01,21
9331,US-2015-153283,2015-11-12,2015-11-18,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,New York City,New York,10035,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,-0.7388875087653565,2,-0.8717537112056045,-0.2969241878958084,11,2015,2015-11,11,2015-11-01,2015-04-01,8
9332,CA-2016-108056,2016-09-29,2016-10-03,Standard Class,ES-14080,Erin Smith,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,2.124750161300531,3,0.39669937352076207,1.8568369411052081,9,2016,2016-09,9,2016-09-01,2014-10-01,24
9333,CA-2017-127726,2017-09-11,2017-09-13,Second Class,SS-20410,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",0.3282006786113273,4,-0.8717537112056045,1.1805586242303985,9,2017,2017-09,9,2017-09-01,2014-05-01,41
9334,CA-2017-127726,2017-09-11,2017-09-13,Second Class,SS-20410,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",-0.7469445814659577,4,-0.8717537112056045,-0.31860299803801595,9,2017,2017-09,9,2017-09-01,2014-05-01,41
9335,CA-2017-110198,2017-05-01,2017-05-02,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,1.031251363556729,3,0.39669937352076207,-1.078026097506498,5,2017,2017-05,5,2017-05-01,2014-07-01,35
9336,CA-2017-110198,2017-05-01,2017-05-02,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,-0.8037706412778449,2,0.39669937352076207,-0.49416337479039857,5,2017,2017-05,5,2017-05-01,2014-07-01,35
9337,CA-2017-130715,2017-09-16,2017-09-20,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,San Francisco,California,94110,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",-0.7250246042657925,5,-0.8717537112056045,-0.24748212058462232,9,2017,2017-09,9,2017-09-01,2014-12-01,34
9338,CA-2014-155264,2014-10-19,2014-10-22,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,-0.8133443394279712,1,0.39669937352076207,-0.5069020498364141,10,2014,2014-10,10,2014-10-01,2014-10-01,1
9339,CA-2014-155264,2014-10-19,2014-10-22,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,-0.7122043797627772,6,0.39669937352076207,-0.3067868255512432,10,2014,2014-10,10,2014-10-01,2014-10-01,1
9340,CA-2014-155264,2014-10-19,2014-10-22,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,0.03820530457130572,3,-0.8717537112056045,1.793965169716956,10,2014,2014-10,10,2014-10-01,2014-10-01,1
